id,director,keywords,genres
250546,John R. Leonetti,prequel|evil doll|killer doll|spin off|doll,Horror
328763,Nils Timm,sleep|paralysis,Drama|Horror|Thriller
261103,Alexs Stadermann,,Family|Animation
100241,Stuart Beattie,soul|queen|anti hero|fantasy|prince,Horror|Thriller
225565,Tom Gormican,male friendship|friendship|dating|relationship|duringcreditsstinger,Comedy|Romance
192132,Gia Coppola,high school|soccer|older man younger woman relationship|teenager|teenage sexuality,Drama
200505,Ivan Reitman,sport|duringcreditsstinger,Drama
254473,Camille Delamarre,martial arts|atomic bomb|ghetto|parkour|cops,Action|Crime|Drama
242224,Jennifer Kent,monster|nightmare|book|dysfunctional family|single mother,Drama|Thriller|Horror
226486,Ben Falcone,,Comedy
286519,FranÃ§ois Girard,talent|music|school|singing|orphan,Drama
164251,Susanne Bier,corruption|sheriff|mountains|wilderness|ambition,Drama
284689,James Kent,world war i|war|based on autobiography,History|Drama|War
250066,Sarik Andreasyan,brother brother relationship|robbery|bank,Action
169298,Nick Lyon,corruption|kidnapping|drug,Action|Crime|Thriller
244772,Craig Johnson,new york|adultery|confession|brother sister relationship|infidelity,Drama
260339,David Hare,mi5|johnny worricker,Mystery|Drama|Action|Crime
283384,Jason Stone,series of murders,Thriller
137321,Akiva Goldsman,based on novel,Drama|Fantasy|Mystery|Romance
234200,Matthew Warchus,lgbt,Drama|Comedy
244264,Lynn Shelton,friendship|coming of age|mother daughter relationship|female protagonist|father daughter relationship,Romance|Comedy
241848,Adam Wingard,bar|halloween|high school|iraq war veteran|murder,Mystery|Thriller|Action
259611,Michael Berry,,Western|Drama
238215,Tom McCarthy,comedy,Fantasy|Comedy|Drama
188166,Jeremy Saulnier,revenge|drifter|virginia|character study|neo-noir,Crime|Thriller
253344,Tom Vaughan,english professor,Comedy
256917,Russell Crowe,istanbul|australia|farmer|gallipoli campaign,War|Drama
171424,Eli Roth,chile|gore|jungle|extreme violence|cannibal,Horror|Thriller
229297,Woody Allen,provence|aunt|magician|spiritualist,Comedy|Drama|Romance
192712,Ralph Ziman,noir|violence|girls with guns|anime style|based on anime,Drama|Action
218778,Miguel Arteta,based on novel|job interview|bad luck|wish|one day,Family|Comedy
239678,Shawn Levy,based on novel|funeral|dysfunctional family|death of father|man child,Drama|Comedy
264656,Tommy Lee Jones,dancing|based on novel|revenge|native american|tied feet,Western|Drama
294652,Julius Avery,prison|robbery|gold|boat|mine,Action|Crime|Drama|Thriller
244509,Jim Mickle,self-defense|revenge|murder|home invasion,Drama|Thriller
146015,Richard Ayoade,paranoia|double,Thriller|Drama
227783,Peter Lepeniotis,squirrel|3d animation,Animation|Comedy|Family|Adventure
327833,Ekachai Uekrongtham,martial arts|human trafficking|muay thai|rogue cop|bangkok thailand,Thriller|Action|Drama
151368,Nacho Vigalondo,high technology|written by director|voyeurism,Thriller|Action|Crime
230179,Jalmari Helander,terrorist|parachute|president|air force one|escape,Action|Adventure
242076,David Grovic,motel|crime boss,Crime|Drama|Thriller
209451,Clint Eastwood,biography|based on play,Music|Drama
222899,Steve Pink,duringcreditsstinger,Comedy|Romance
198185,Craig Gillespie,baseball|sport|duringcreditsstinger,Drama
231576,Zach Braff,jew|independent film|homeschooling|family|struggling actor,Drama|Comedy
244539,Maya Forbes,semi autobiographical|woman director|bipolar|absent  mother|bipolar disorder,Comedy|Drama
240745,Michael Almereyda,,Drama
287587,Ross Katz,new york|nanny|loser|pregnant,Drama|Comedy
285135,W.D. Hogan,zodiac,Science Fiction|TV Movie
283350,Chris Evans,wife husband relationship|adventure|romance|cheating husband|stranger,Drama|Romance|Comedy
97370,Jonathan Glazer,male nudity|scotland|edinburgh|alien|very little dialogue,Thriller|Science Fiction|Drama
177494,Rob Thomas,murder|private detective|high school reunion|duringcreditsstinger,Comedy|Drama|Crime
254375,Peter Chelsom,trip|travelling person|travel|search|pursuit,Adventure|Drama|Comedy
235260,Christopher Spencer,biography|resurrection,Drama
250657,Stephanie Soechtig,junk food|obesity|documentary|food industry|sugar,Documentary
242643,Ethan Spaulding|Jay Oliva,dc comics|superhero|based on comic book|spin off,Thriller|Animation|Action|Crime
242042,Andrew Fleming,naivety|family,Comedy|Drama|Romance
217993,Jay Oliva,dc comics|based on comic book|superhero team|super powers,Animation
157834,Terry Gilliam,virtual reality|dystopia|computer,Drama|Fantasy|Science Fiction
253306,Gerard Johnstone,haunted house|superstition|horror movie|home detention,Horror|Comedy|Thriller
288281,Peter Askin,series of murders,Thriller
232679,Thomas Carter,american football|sport|high school american football,Drama
260202,David Hare,sequel|suspense|made for television|mi5|caribbean island,Thriller|Drama|Action|Mystery
256835,Steve Purcell,toy|pixar animated short|toy story,Animation|Family
293299,Patrick Osborne,cake|pixar animated short|food|dog|organic food,Romance|Comedy|Animation|Drama|Family
289891,Ami Canaan Mann,woman director,Drama
270302,Lone Scherfig,england|alcohol|college|based on play|wealthy,Drama|Thriller
251852,John Suits,based on graphic novel|multiple personality|psychiatric,Thriller
215211,Olivier Dahan,monaco|prince|reference to princess grace of monaco,Romance|Drama
177047,Steven Bernstein,infidelity|genetics|black comedy|cancer|dna testing,Drama
276844,Josh Lawson,sexuality|fetish|couple|sexual experimentation|erotic fantasy,Drama|Comedy|Romance
226448,Brin Hill,telepathy|new mexico|loneliness|ex-con|understated,91
201086,James Griffiths,,Comedy
297596,Paul Schrader,cia|retirement|espionage|terrorism,Thriller|Drama
193612,John Pogue,male nudity|female nudity|1970s|experiment|nudity,Horror
242310,Paco Cabezas,russian mafia|revenge|kidnapping|haunted by the past,Action|Crime|Thriller
157849,Anton Corbijn,terror|muslim|intelligence|immigrant|torture,Thriller
284296,Chris Rock,comedian|interview|reporter|movie star|fiancÃ© fiancÃ©e relationship,Drama|Comedy
239566,Tate Taylor,biography|james brown,Drama|Music
282813,GrÃ©gory Levasseur,monster|darkness|desert|archaeologist|lost,Horror
184346,Scott Derrickson,possessed|demon|occult|demonic possession,Thriller|Crime|Horror
246860,Olivier Assayas,suicide|divorce|gender ideals|actress,Drama
245916,Michael Cuesta,biography,Thriller|Crime|Drama|Mystery
157832,John Michael McDonagh,,Drama
273271,Bradley King,gambling|future|time travel|gambling debts|photography,Thriller|Science Fiction
245906,Peter Bogdanovich,infidelity|new york city|screwball comedy|escort|theater,Comedy
246741,Jemaine Clement|Taika Waititi,new zealand|vampire|blood|mockumentary|zombies,Comedy|Horror
276902,Matt Shakman,montana|secret|witness|video|murder,Thriller
254191,Leigh Janiak,lake|honeymoon|woods|sleepwalking|woman director,Horror
209276,David Mackenzie,,Drama
253312,Jack Plotnick,asteroid|future|retro,Drama|Comedy|Science Fiction
210479,Steven Knight,england|road|cheating husband|construction site|one night,Drama|Thriller
246400,Iain Forsyth|Jane Pollard,woman director|part fiction|docu fiction,Music|Documentary|Drama
227735,Charles Martin Smith,dolphin|aquarium|swimming,Family|Drama
206821,Peter Glanz,"As he eases into adulthood at the age of forty, Conrad Valmont, the over-educated, under-employed heir to the Valmont Hotel fortune, is cut off from his allowance following his parents abrupt divorce and tossed out into the unforgiving streets of the Upper West Side. Luckily, he is taken in by his old friend Dylan, and returns the favor by immediately falling for Dylanâ€™s girlfriend Beatrice. As Conrad attempts to woo Beatrice while keeping both their relationship and his bank balance secret, Dylan tries to set him up with Jocelyn. Ever committed to the charade that he eventually finds difficult to maintain, Conrad quickly realizes his charm can only extend so far into debt. Now deep into an extensional reflection, will it take losing everything to make Conrad realize what he can truly become?",Far Hills Pictures|Atlantic Pictures (II)|Armian pictures
252830,Giorgio Serafini|James Coyne,,Action|Drama
152790,Phil Alden Robinson,black comedy,Drama|Comedy
244536,Kat Candler,woman director,Thriller|Drama
288158,Tom Harper,based on novel|haunted house|supernatural|sequel|haunting,Thriller|Horror|Drama
244517,John Slattery,,Drama
203834,Kevin Greutert,supernatural,Thriller|Horror
145220,James Bobin,musical|the muppets,Comedy|Adventure|Crime|Family
290542,George C. Wolfe,,Drama
263986,Chad Archibald,,Horror|Fantasy|Thriller
239568,Scot Armstrong,,Comedy
258750,Kurando Mitsutake,gun|thriller|gun battle|gore|woman,Thriller|Action
297608,Adam Robitel,snake|possession|found footage|shaky camera shot|serial murders,Horror|Mystery|Thriller
246403,Kevin Smith,canada|walrus|deception|search|first part,Comedy|Drama|Horror
243684,Jason Reitman,high school|teenager|playing against type,Drama|Comedy
287426,Paul Bettany,homeless person|immigrant|heroin|homelessness|sex scene,Drama
303623,Stephen Merchant,based on tv series|los angeles|briton abroad,Comedy
228496,Bernard Rose,supernatural|subjective camera|found footage|epouvante,Horror
276843,Andy Hamilton|Guy Jenkin,vacation|family,Comedy
269173,Noel Clarke,technology|future|mind control|kidnapping|conspiracy,Thriller|Action|Science Fiction
227300,Joe Carnahan,,Action|Comedy|Thriller
286521,Richard Loncraine,new york|married couple|character name in title|moving out|moving,Drama
184345,Michael Tiddes,haunted house,Comedy|Horror
271714,Bill Pohlad,therapist|musician|nervous breakdown|title based on song|songwriter,Drama|Music
236751,Randall Wallace,based on novel|faith|based on true events,Drama
251994,John Herzfeld,motivational book,Drama
256474,John Stockwell,,Action|Crime|Thriller
243568,Nick Gomez,biography|psychological thriller|lizzie borden|dramatization,Drama|Mystery|Thriller
145221,Tom Green,monster|post-apocalyptic|war|sequel|alien,Thriller|Drama|Science Fiction
157823,Kelly Reichardt,woman director|activist,Thriller|Drama
286875,Robert Connolly,,Family
242022,Damon Beesley|Iain Morris,holiday|australia|vacation,Comedy
285733,Karen J. Lloyd,musical|barbie,Adventure|Animation|Family|Fantasy
284294,Oren Moverman,new york,Drama
293310,Laura Poitras,national security agency|woman director|edward snowden,Documentary
283227,Alan Rickman,paris|dancing|france|adultery|jealousy,Drama|Romance
214314,Alastair Fothergill|Keith Scholey,alaska|family|nature|bears,Documentary|Family
272692,David Jung,,Horror
287084,Alfonso Gomez-Rejon,,Thriller|Horror
188207,Renny Harlin,mythology|zeus|ancient greece|demigod|city of argos,Action|Adventure
157851,David Cronenberg,male nudity|sex|menage a trois|wedding ring|blood,Drama
254474,Jordan Rubin,beaver|zombies|animal attack,Horror|Action|Comedy
155084,Daniel Stamm,,Horror|Thriller
280000,David Campbell,,Thriller|Horror|Mystery
253235,Rob Reiner,grandfather granddaughter relationship|neighbor|wealthy|elderly|estrangement,Comedy|Drama|Romance
245700,Mike Leigh,painter,History|Drama
258805,Huck Botko,male nudity|womanizer|bare chested male|gym|penis,Fantasy|Comedy
286873,Claudio FÃ¤h,,Adventure
290555,David Hayter,adoption|werewolf,Horror|Action
313867,Dearbhla Walsh,london|based on novel|bachelor|flat|gadget,Comedy
255798,Joe Dante,,Comedy|Horror
203739,Mark Waters,authority|vampire|half vampire|danger of life|protection,Action|Fantasy|Comedy|Horror|Mystery
157829,Ned Benson,new york|couple|loss of a child,Drama
244566,Jeff Baena,,Romance|Comedy|Horror
283686,LluÃ­s QuÃ­lez,,Thriller|Horror
280690,Sajid Nadiadwala,,Romance|Action|Comedy
245473,Paul Hoen,,Action|Drama|Romance|TV Movie
253310,Dan Beers,,Comedy
250538,Philippe Falardeau,refugee|kansas|sudanese,Drama
256731,Chris Brinker,police|baton rouge,Drama|Action|Crime
312791,Trevor Matthews|Jon Knautz,female nudity|sex|shower|sauna|nudity,Horror|Thriller
253272,Tony Mahony,drug mule|drug,Crime|Comedy
193726,Chris Nash|Rodney Ascher|Bill Plympton|Erik Matti|Lancelot Oduwa Imasuen|Kristina Buozyte|Bruno Samper|Vincenzo Natali|Larry Fessenden|Julien Maury|Alexandre Bustillo|E.L. Katz|Sylvia Soska|Jen Soska|Aharon Keshales|Navot Papushado|Julian Gilbey|Dennison Ramalho|Jerome Sable|Robert Morgan|Hajime Ohata|SÃ´ichi Umezawa|Alejandro BruguÃ©s|Todd Rohal|Julian Barratt|Jim Hosking|Robert Boocheck|Marvin Kren|Juan MartÃ­nez Moreno|Steven Kostanski,anthology|woman director|horror anthology,Horror
248504,Anthony C. Ferrante,sequel|creature|shark|made for television|creature feature,Thriller|Horror|Science Fiction
244268,Ira Sachs,homosexuality|independent film|new york city|gay wedding,Drama
267863,Max Giwa|Dania Pasquini,woman director,Comedy|Romance|Music
52653,"Ajmal Zaheer Ahmad 	",,Thriller
230266,Liv Ullmann,love triangle|love|irish|valet|woman director,Drama
261375,Dominique Deruddere,grandfather|betrayal|pigeon,Romance
190469,Emilis Velyvis,gambling|casino|boss|lithuania|murder,Action|Comedy|Crime|Thriller
259018,Tim Garrick,,Comedy
259072,Valeri Milev,cannibal,Horror
284537,Shira Piven,talk show|black comedy|woman director|mental disorders|winning lottery,Drama|Comedy
312526,Jabbar Raisani,dystopia|mind control|alien invasion|desert warfare|war of attrition,Thriller|Action|Science Fiction
258099,Courteney Cox,suicide|woman director,Comedy|Drama|Romance
275060,Ned Benson,new york|couple|loss of a child,Drama
285843,Ruba Nadda,gunshot wound|cottage|doctor|woman director,Thriller|Drama|Romance
250535,Christopher Smith,santa claus,Family|Comedy
243531,Mikael Salomon,,Action|Thriller
277597,Christopher Ray,prison|mercenary|rescue|mockbuster,Action
240916,Peter Howitt,district attorney,Crime|Thriller
254024,Michael Winterbottom,murder investigation,Thriller|Drama
239562,Tyler Perry,,Drama|Comedy
244783,Kate Barker-Froyland,woman director,Drama
250388,Uwe Boll,hostage|sequel|rampage|massacre,Action|Crime|Thriller
252171,Ana Lily Amirpour,vampire|female vampire|iranian|woman director,Horror|Romance
253254,Shawn Christensen,based on short film|new york city|babysitting|attempted suicide|uncle niece relationship,Drama
210947,Clif Prowse|Derek Lee,found footage|vampiros,Horror|Thriller
254263,Richard Rich,princess,Animation|Family
235271,Bille Woodruff,infidelity|obsession|lie|sin|interracial relationship,Drama|Thriller
241771,Gina Prince-Bythewood,talent|success|musician|woman director,Drama
259956,Jesse Zwick,,Drama
299582,Alex Zamm,royalty|christmas,TV Movie|Romance|Family
141043,Pascal Chaumeil,,Comedy|Drama
298865,Ian Kessner,high school|woods|gore|graphic violence|slasher,Horror
266537,Lucas Belvaux,,Comedy|Romance
228358,Dallas Richard Hallam|Patrick Horvath,serial killer|frightening visions|parent killed,Mystery|Horror|Thriller
252680,Andrew Erwin|Jon Erwin,wife husband relationship|stress|children|mother daughter relationship|parenthood,Comedy
251519,Ethan Spaulding,dc comics|superhero|based on comic book|robin|super powers,Animation|Action|Adventure
238603,Dave Green,alien|found footage,Family|Adventure|Science Fiction
259963,Dito Montiel,,Drama
270938,Ernie Barbarash,yakuza|marine|fighting,Adventure|Action
258086,VÃ­ctor GarcÃ­a,,Thriller|Horror|Mystery
275318,Casper Van Dien,fairy|castle|sleeping beauty|forest|dragon,Fantasy|Adventure
245859,Stuart Murdoch,,Comedy|Drama|Music
256740,Mark Young,,Action|Drama|Thriller
249260,Scott Wheeler,bikini|curse|hot tub|scientist|shark,Action|Horror|Science Fiction
215379,Jake Paltrow,rain|future|water|dystopia|survivor,Western|Action|Drama|Science Fiction
293633,Ryan Phillippe,kidnapping|twitter|actor,Thriller|Drama
297961,Mikael Salomon,revenge|tv|mystery writer,TV Movie|Crime|Mystery|Thriller
233470,Trevor White,prison|mentor|redemption|criminal,Crime|Drama|Family|Romance
248774,Gillian Robespierre,independent film|woman director,Comedy|Romance
292177,Ishi Rudell|Jayson Thiessen,friendship|high school|equestria girls|friendship is magic,Family|Animation|Music
242166,Mario Van Peebles,love triangle|middle east|fight|missile|pilot,Action|Thriller
156597,Jerome Sable,musical|masked killer|slasher,Horror
313074,Jim Weedon,sword|war|revenge|medieval|saxons,Drama|Action|Adventure
275985,Glenn Miller,nudity|nerd|campus|zombies,Comedy
286654,Alan White,adoption|daughter|travel|couple|cheat,Thriller
238475,Jason Friedberg|Aaron Seltzer,robbery|wrestling|las vegas nevada|bachelorette party,Comedy
284536,Rupert Wyatt,gambling|gun|professor|beating|gambler,Thriller|Crime|Drama
257447,Allan Ungar,sport|mixed martial arts,Action|Drama
283691,Sergio Mimica-Gezzan,,Adventure|Science Fiction|Action|Thriller
270005,James Mottern,italian|boston|mafia|gang|mobster,Crime|Drama|Thriller
254023,Barry Levinson,lesbian|extramarital affair|actor,Drama|Comedy
208869,Julian Gilbey,,Drama|Action|Comedy|Crime
268060,Jason Momoa,revenge|road movie,Thriller|Drama
209185,Don McKellar,newfoundland|doctor|bribery|new job|hospitality,Comedy
282041,Mark Hartley,rise and fall|movie studio|b movie|hollywood|filmmaking,Documentary
157847,David Gordon Green,,Drama
300706,Scott Foley,wife murder|murder plot,Comedy
265016,Colin Minihan,cabin|engagement|party|woods|alien,Horror|Science Fiction
146243,Mac Carter,,Horror
289314,Lisa Cholodenko,woman director,Drama
254194,Kevin Kolsch|Dennis Widmyer,desperation|elite|fame|hollywood|initiation,Horror
261101,Sebastian del Amo,biography|mexican|hollywood star,Drama
253295,Leon Gast|Ryan Moore,from rags to riches|politician|inspiring story|filipino|pacquiao,Documentary|Drama
82657,Takashi Shimizu,supernatural|flight|number in title|ghost|pacific  ocean,Thriller|Horror|Mystery
287415,Malek Akkad,assassin|trapped|trapped in an elevator|elevator,Drama|Thriller|Action
259954,Victor Levin,diplomat|extramarital affair|novelist,Comedy|Romance
94590,James D. Rolfe|Kevin Finn,angry video game nerd,Science Fiction|Adventure|Comedy
287663,Steward Lee|Steven G. Lee,,
199575,Zak Hilditch,australia|party|end of the world|apocalypse,Science Fiction|Drama|Thriller
174337,JenÃ©e LaMarque,woman director,Comedy|Drama
299939,David Hewlett,,Horror|Science Fiction
236399,Deborah Chow,sadistic|grandfather|mansion|captive|molestation,Drama|Mystery|Thriller|TV Movie
279171,Gabriel Range,biography|based on true story|true crime|religious fundamentalism,Drama|Crime|TV Movie
271164,Richard Ramsey,,Music|Romance|Drama
270654,Brian Horiuchi,war|disaster|virus|plague|doubtful survival,Science Fiction
206296,Richard LaGravenese,wife|musical|marriage|divorce,Comedy|Drama|Music|Romance
157099,Geoff Moore|David Posamentier,pharmacist|black comedy|trophy wife,Drama|Comedy
157424,Kaare Andrews,suicide|island|infection|quarantine|prequel,Horror
211076,Simon Hawkins|Zeke Hawkins,texas|murder|heist|teenager|empty safe,Thriller|Crime|Drama
276401,Ned Benson,new york|couple|loss of a child,Romance|Drama
241843,Cary Murnion|Jonathan Milott,elementary school|teacher|zombies|virus|child,Action|Comedy|Horror
297680,Daniel Simpson,found footage,Thriller|Horror|Science Fiction
126172,Zach Lipovsky,prequel|leprechaun,Horror
249923,Rob Pearlstein,,Comedy
293894,Antony Smith,viking|man hunt|battle for survival|berserkers|saxons,Thriller|Horror
212231,John Stockwell,based on magazine article,Drama
256687,Keith Parmer,,Action|Drama|Thriller
268171,Michael Radford,widower,Comedy|Family|Romance
289727,Marc Lawrence,professor|teaching|pommy,Romance|Comedy
253849,Kelly Dolen,,Thriller|Crime
330115,Helen Hunt,surfing|woman director,Comedy|Drama
276496,James Napier Robertson,chess|new zealand|based on true story|bipolar,Drama
290999,Kiah Roache-Turner,zombies|zombie apocalypse,Horror
249660,Harold Cronk,christian|religion,Drama
302828,Brian Falk,survival|lifeboat|bombardier,War|Adventure
305091,Damon Gameau,experiment|health|food industry|sugar|health food,Documentary
99367,Chris Nelson,,Comedy
294308,Travis Oates,,Horror
281418,Richard Gray,look-alike|drug lord,Thriller|Crime|Drama
299969,Zak Knutson,marvel comic,Documentary
290729,Don Michael Paul,,Thriller|Action
285549,Romain Basset,,Fantasy|Horror
259910,,superhero|marvel cinematic universe,TV Movie|Documentary
267806,Nacho Vigalondo|Marcel Sarmiento|Gregg Bishop|Justin Benson|Aaron Moorhead|Todd Lincoln ,mumblegore,Horror|Thriller
276908,Sam Esmail,,Science Fiction|Comedy|Drama|Romance
242090,Charlie McDowell,weekend|therapist|marriage|dilemma|escape,Romance|Comedy|Drama
289416,Jeff Chan,exorcism|possession|demon|exorcist|demonic possession,Thriller|Horror
265010,Ivan Kavanagh,female nudity|sex|drowning|cheating|nudity,Horror|Mystery|Thriller
276901,Joseph Hahn,,Drama
257117,Madellaine Paxson,black comedy|woman director,Horror|Thriller
113833,Ryan Murphy,gay|aids|homosexuality|epidemic,Drama
243526,Riley Stearns,cult,Thriller|Drama
79316,Matt Bettinelli-Olpin|Tyler Gillett,found footage,Horror
285387,Fabrice Du Welz,police|violence,Drama|Thriller|Action|Crime
258284,Amy Berg,based on novel|baltimore|kidnapping|missing child|baltimore maryland,Thriller|Drama|Crime|Mystery
284284,Daniel Barber,rape|murder|independent film|mistaken identity|home invasion,Drama|Western
294093,Matt Drummond,island|children|dinosaur,Adventure|Science Fiction|Fantasy|Family
304336,Greg Carter,based on true story|cancer|lap dance|female stripper|exotic dancer,Drama
276488,Brian O'Malley,scotland|police|murder|violence|stranger,Horror
319389,Luke Matheny,romantic comedy,Romance|Comedy
278774,Peter DeLuise,dance|high school|teenager|teen comedy|obedience,Family|Fantasy|Comedy|Romance
286709,Andrew Lau|Andrew Loo,,Drama|Action|Crime
282672,Stephen Lance,dominatrix,Romance|Drama
306650,Paul Katis,afghanistan|bravery|british army|grenade|biography,Thriller|War|Adventure|Drama
253675,,,TV Movie|Documentary
305932,Alex Goyette,high school|student|prankster,Comedy
255491,Ellie Kanner,writer|woman director,Comedy
114750,Justin Simien,,Drama|Comedy
252102,Aaron Katz|Martha Stephens,woman director,Comedy|Adventure
209269,Matthew Saville,australian|australia|police|dirty cop|hit and run,Mystery|Thriller|Crime
269650,Shinji Aramaki,post-apocalyptic|war|mecha|cyberpunk,Animation|Science Fiction|Action
216580,Michael S. Ojeda,,Action|Drama|Horror|Thriller
114155,Richard Laxton,art critic,Drama
259074,Declan O'Brien,sequel|trucker,Thriller
249021,Mark Atkins,,Action|Science Fiction
258893,Brandon Vietti,,Animation|Comedy|Family|Mystery
304613,Chris Sun,australian|slasher,Horror
269100,Jeremy Snead,video game|nerd|arcade|computer games|atari,History|Documentary|Animation
124470,Eduardo SÃ¡nchez,,Horror
282296,Israel Horovitz,paris|writer|apartment,Romance|Comedy|Drama
293262,Clare Lewins,biography|wrestling|sport|woman director,Documentary
274820,Charles-Olivier Michaud,brother brother relationship|single parent|running|guitar|bar,Drama
275619,James Kondelik,asteroid|blood splatter|outer space|alien invasion|fire department,Thriller|Science Fiction|Action
244403,William H. Macy,father-son relationship|rock band|grieving father,Music|Drama|Comedy
251232,Mark Raso,,Adventure|Romance|Drama
283589,Siddharth Anand,london|dancing|secret agent|revenge|heist,Action|Adventure|Thriller|Romance
286548,Wych Kaosayananda,martial arts|amnesia|based on video game,Action
289394,Uli Edel,magic|biography|houdini,TV Movie|Drama|History
200511,Jay Martin,robbery,Drama|Crime|Thriller
214087,Nils Tavernier,,Drama
250766,Steve James,,Documentary
260001,Susanna Fogel,sexuality|roommate|change|friends|romance,Romance|Comedy
180305,Peter Cornwell,,Thriller|Horror
254193,AdriÃ¡n GarcÃ­a Bogliano,vietnam veteran|werewolf|retirement community,Thriller|Horror
253251,Carlos Marques-Marcet,girlfriend|relationship|couple|boyfriend|long distance relationship,Comedy|Drama|Romance
289712,Bryan Bertino,,Horror
286668,Keoni Waxman,,Action
263855,Claudia Myers,war veteran|woman director|afghanistan veteran,War|Drama
169607,John Maloof|Charlie Siskel,,Documentary
243352,Chris Dowling,,Drama
270771,Thomas S. Hammock,post-apocalyptic|revenge|murder|survival|drought,Horror|Thriller|Action
249170,Todd Douglas Miller,paleontology|tyrannosaurus rex|paleontologist|dinosaur|south dakota,Documentary
225044,Frank Whaley,au pair|friendship|drama|new york city,Music|Drama
230779,Diego Luna,,Drama
244260,Sara Colangelo,small town|woman director|miners|mining accident,Drama
209416,Mike Myers|Beth Aala,musician|biography|music business|rock music|chef,Documentary
250658,Brian Knappenberger,hacker|internet|aaron swartz,Documentary
256346,Todd Wilderman,,Adventure|Animation|Science Fiction
253292,Neil Berkeley,tour|comedy|relationship|podcast,Documentary
262788,Juan Pablo Buscarini,inventor|board game|children|orphan|based on a children's book,Adventure|Family
267793,Karen Moncrieff,woman director,TV Movie|Romance|Drama|Thriller
284274,Leo Riley,marvel comic|superhero|based on comic book,Adventure|Animation|Action
265019,Christopher Denham,woods|survival,Thriller|Horror
272160,Mike Young,,Comedy
263614,Orlando von Einsiedel,,Documentary|War
301959,Dan Storey,making of|space exploration,Documentary
287950,Ravi Dhar,,Action
271665,Colin Theys,,Horror|Thriller
223954,Riad Sattouf,,Comedy
258193,Matty Beckerman,north carolina|vacation|alien|trap|found footage,Horror|Science Fiction|Thriller
281298,Cho Beom-gu,prison|gambling|knife|revenge|murder,Action|Crime|Drama
305127,Jamin Winans,,Drama|Science Fiction
264170,Bruce Timm,dc comics|superhero|based on comic book|noir|period piece,Action|Animation
256969,Luke Moran,,Drama|War|Thriller
213927,Alex Ranarivelo,,Action
294741,Carol Morley,girls' boarding school|epidemic|schoolgirl|mass hysteria|sexual awakening,Drama|Thriller
298093,Greg Francis,detective|poker game,Thriller|Action|Crime
298445,Tommy Avallone,santa claus|christmas,Drama|Documentary|Comedy
245685,Mike Disa,,Adventure|Animation|Family
250574,Patrick Brice,mountains|bath|ax|cabin|psychopath,Horror|Thriller
279914,Dustin Marcellino,musician|twin brother|twins,Music|Drama
261037,Karen Leigh Hopkins,sheriff|gun|vigilante|murder|romance,Drama
277702,Deon Taylor,hostage|ex-con|family hostage|white supremacy,Crime|Drama
267480,Joshua Oppenheimer,,Documentary
241765,Brian A Miller,,Action|Crime|Drama|Mystery|Thriller
295799,Albert Maysles,,Documentary
268321,Martin Weisz,homelessness|drifter|venice beach california|squatting|pacific palisades,Drama
339992,David Ryan Keith,,Fantasy|Horror
266040,Pascale Ferran,woman director,Drama|Fantasy|Romance
256690,Mamat Khalid,adventure|animation|animal|3d animation,Animation|Comedy|Family|Adventure
286987,Paul Hoen,high school|robot|teen comedy|fake boyfriend|young teens,Family|Science Fiction
251321,Claudia Llosa,new age|woman director|healer,Drama
285423,Don Michael Paul,marine corps|taliban|marines|u.s. marine,War|Action
281778,John Lyde,survivor,Science Fiction|Action|Fantasy
260063,Roel ReinÃ©,,Action|War|Drama
271185,Allison Burnett,college|blog|dark secrets,Drama|Mystery|Thriller
277688,Richard Bates Jr.,supernatural|evil spirit|spirit|paranormal activity,Horror|Comedy
197696,Abel Ferrara,prostitute|hotel room|nudity|overweight man|hooker,Drama
262481,Tyler Measom|Justin Weinstein,magic|fraud|biography|paranormal|psychic,History|Comedy|Documentary
256766,Gun Ho Jang,swordplay,Adventure|Action|Animation|Fantasy
251768,Giancarlo Volpe,cyborg|dc comics|time travel|superhero|super powers,Family|Animation|Action|Science Fiction
301056,Patrick Morris|Neil Nightingale,,Documentary
146229,Olly Blackburn,fight|mask|college|thanksgiving|campus,Thriller|Horror
259453,Ronnie Thompson,special air service,Action|Thriller|War
266102,Richard Raymond,dance|ban from profession|biography|iran|oppression,Drama
226140,Jen Soska|Sylvia Soska,slasher|woman director,Horror
266084,John Boorman,korean war|englishman,Drama
261820,Angus MacLachlan,,Comedy
297265,Elaine Constantine,woman director,Music|Drama
317182,Paul Wilmshurst,,Science Fiction|Adventure|Drama|Fantasy
248212,Hong Khaou,homosexuality|lgbt|male male kiss|lost love|gay couple,Drama
287524,Robert Hall,phobia|doctor|fear,Horror
271467,Nick Cannon,,Comedy|Music
294959,Josh Lowell|Peter Mortimer|Nick Rosen,tourist|ranger|national park|climbing|yosemite,Adventure|Documentary
341747,Elaine Constantine,lesbian kiss|kiss,Romance
266353,Kenny Leon,,Romance|Drama|Fantasy
278632,Matthew A. Brown,nurse|rape|plastic surgery|castration|revenge,Thriller|Horror
206192,Stanley M. Brooks,toronto|based on true story|murder|teenager|rumor,Thriller|Drama|Crime
258251,Jonathan English,sword fight|medieval,Action|Adventure
273641,Jeff Tremaine,mtv|jackass,Comedy
300467,Jack Heller,post traumatic stress  disorder|death of a child|animal death|creature feature|marital separation,Horror|Thriller
